ts_code,latest_report_date,cash_like,strict_cash_like,total_liabilities,interest_debt,net_cash_after_all_liab,cash_to_liab,net_cash_to_mv,revenue_latest,revenue_cagr_3y,profit_latest,profit_cagr_3y,profit_positive_years,cfo_latest,cfo_positive_years,cfo_to_profit_latest,oneoff_ratio_latest,dps_latest,div_paid_latest,buyback_latest,shareholder_return_hkd,dps_yield_est,dividend_paid_yield_est,score,flags,name,fullname,market,list_date,price_hkd,total_mv_hkd,float_mv_hkd,turnover_hkd,pb,pe_ttm,pe_dynamic,ts_avg_amount_hkd,ts_median_amount_hkd,source_batch,financial_source,strict_net_cash
02651.HK,20251231,285970000.0,251476000.0,140709000.0,74848000.0,145261000.0,2.0323504537733905,0.24514617625294013,371571000.0,-0.03183562083796876,28175000.0,-0.13373322243175567,4,93999000.0,4,3.3362555456965395,0.19971606033717834,,32375000.0,,32375000.0,,0.054636877456364315,107.24214488427508,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,大众口腔,武汉大众口腔医疗股份有限公司,主板,20250709,12.0,592548504.0,204313680.0,332691.0,1.67,19.0,19.0,747168.9,411697.5,原始初筛,cache,True
01836.HK,20251231,2623752636.8,2623661262.4,2316755739.2,114808419.2,306996897.6000004,1.1325115515656432,0.029573388871370287,11036881825.6,-0.009504717590153922,969883025.6,0.0566712992574927,4,1368760396.8,4,1.411263379883612,0.03980085080478596,,1189153470.4,,1189153470.4,,0.11455261692481246,107.17009004212856,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,九兴控股,九兴控股有限公司,主板,20070706,12.3,10380849450.0,10380849450.0,11467315.0,1.21,9.67,9.67,16903801.1695,11914227.0,原始初筛,cache,True
00393.HK,20251231,1106153663.16,1087664749.76,662201162.32,15273450.2,443952500.84000003,1.6704193923257806,0.22253258187468675,882153296.72,-0.02034691130956623,67900466.72,0.2466970287237411,4,124907197.02,4,1.839563158454826,0.8217915292114505,,147630405.78,4922549.0,152552954.78,,0.07646764650626567,106.35731181531476,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,旭日企业,旭日企业有限公司,主板,19960917,1.33,1995000000.0,1995000000.0,375960.0,0.67,26.54,26.54,198710.0,160860.0,补充宽筛,new,True
02076.HK,20251231,19945319000.0,10495075000.0,4486976000.0,158043000.0,15458343000.0,4.445158387296924,0.30574317493036696,8192714000.0,0.2245862330600994,2735340000.0,1.9435952104590077,4,4552371000.0,4,1.664279760468534,-0.008061520688470172,,553010000.0,142798000.0,695808000.0,,0.013762053737709713,106.33474500394706,现金类资产>总负债;近年盈利稳定;经营现金流稳定,BOSS直聘-W,看准科技有限公司,主板,20221222,52.25,50559895584.0,44115238412.0,1835745.0,2.17,13.39,13.39,6044046.1850000005,5115659.975,补充宽筛,new,True
01568.HK,20251231,3585994753.48,3585994753.48,3113044374.54,56131510.12,472950378.94000006,1.1519253573151798,0.37401520396089655,4638746437.36,0.035380117156582847,241409028.72,-0.020444159134611728,4,166505897.34,4,0.6897252278543529,0.14222002723776173,,389867687.24,,389867687.24,,0.30831234956961595,106.12117800833703,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,承达集团,承达集团有限公司,主板,20151229,0.58,1264521800.0,1264521800.0,315560.0,0.35,4.73,4.73,165246.66666666666,158890.0,原始初筛,cache,True
00887.HK,20251231,1454428972.6200001,1454428972.6200001,933227678.06,554100179.84,521201294.5600002,1.5584931810461056,0.3043363496241122,5207333362.78,0.16527227775554132,414068563.92,0.2779014322092872,4,990568599.76,4,2.392281583470757,-0.12323857637707336,,65543965.74,,65543965.74,,0.038271991035707505,105.96188480771369,现金类资产>总负债;近年盈利稳定;经营现金流稳定,英皇钟表珠宝,英皇钟表珠宝有限公司,主板,20080721,0.236,1712583118.0,1712583118.0,457550.0,0.3,3.74,3.74,802863.5,555600.0,原始初筛,cache,True
00420.HK,20251231,1397482758.06,1397482758.06,942064782.54,167924855.95999998,455417975.52,1.4834253269632898,0.5632751423650176,3736364625.52,-0.11593706147029259,64401392.44,,3,336606610.28,4,5.226697708339176,0.33411405009677153,,60855350.72,,60855350.72,,0.07526779394542304,105.28502774564514,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,福田实业,福田实业(集团)有限公司,主板,19880420,0.66,808517794.0,808517794.0,150460.0,0.25,11.34,11.34,219220.0,140460.0,原始初筛,cache,True
09985.HK,20251231,6207518000.0,5707312000.0,4042233000.0,2222989000.0,2165285000.0,1.5356655591105213,0.1226782243289682,7223759000.0,0.1596439302059245,1425204000.0,1.1119432234289883,4,1494379000.0,4,1.0485369112070975,-0.015411127108820913,,1129844000.0,,1129844000.0,,0.06401340040167403,105.19714706341186,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,卫龙美味,卫龙美味全球控股有限公司,主板,20221215,7.26,17650116896.0,17650116896.0,9844260.0,2.18,11.19,11.19,41154752.375,31024851.0,补充宽筛,new,True
02291.HK,20251231,1156246607.75,1156246607.75,61974862.76,773004.8,1094271744.99,18.656702996303657,0.36823740183321624,527944226.35,0.28697925607067165,239727919.85,,3,221095230.23,4,0.9222756797303432,0.07106804647810822,,214984998.14,,214984998.14,,0.07234539090554319,105.12080458109986,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,心泰医疗,乐普心泰医疗科技(上海)股份有限公司,主板,20221108,8.57,2971647474.0,2971647474.0,759760.0,1.32,11.2,11.2,8072424.397499999,5348551.01,原始初筛,cache,True
00999.HK,20251231,1487482000.0,317786000.0,1357484000.0,951071000.0,129998000.0,1.0957639279726317,0.0174131794488524,5345091000.0,0.1848477196221654,715092000.0,0.4438464293528017,4,1162214000.0,4,1.6252650008670213,0.08360462709693298,,624255000.0,,624255000.0,,0.08361870441732454,105.08683738165934,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,小菜园,小菜园国际控股有限公司,主板,20241220,6.37,7465494764.0,7465494764.0,3208040.0,2.77,9.43,9.43,11818383.172,8904920.0,补充宽筛,new,True
03613.HK,20251231,2058640701.28,2058640701.28,263629143.94,114293458.8,1795011557.34,7.808850988601363,0.33193831818385233,1366894309.54,-0.04028173189681483,358773435.52,-0.14644858752402834,4,749239054.4,3,2.088334810279546,-0.0033734794167405145,,282614828.34,,282614828.34,,0.05226188679922169,105.06060738022757,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,同仁堂国药,北京同仁堂国药有限公司,主板,20180529,6.46,5407666000.0,5407666000.0,3166040.0,1.29,13.61,13.61,8333894.571,5855628.96,原始初筛,cache,True
09909.HK,20251231,4478046000.0,4478046000.0,2355392000.0,639791000.0,2122654000.0,1.9011892712550607,1.4355156999195222,2607608000.0,0.007572188304550087,233516000.0,-0.1922447323390123,4,424842000.0,4,1.819327155312698,0.4068115246920982,,8620000.0,,8620000.0,,0.00582956305328437,104.76651129670492,现金类资产>总负债;近年盈利稳定;经营现金流稳定,宝龙商业,宝龙商业管理控股有限公司,主板,20191230,2.3,1478670000.0,1478670000.0,366115.0,0.39,5.72,5.72,387175.75,316667.5,原始初筛,cache,True
06668.HK,20251231,1343445000.0,1343434000.0,1014913000.0,681330000.0,328532000.0,1.323704593398646,0.26327745150581155,582898000.0,0.012332149603338616,142631000.0,-0.025819443447968826,4,173774000.0,4,1.2183466427354501,0.19171849037025612,,123166000.0,113000.0,123279000.0,,0.098792753656219,104.60671039061546,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,星盛商业,星盛商业管理股份有限公司,主板,20210126,1.23,1247854680.0,1247854680.0,304970.0,0.89,7.9,7.9,275893.5,210770.0,原始初筛,cache,True
00799.HK,20251231,2217329229.52,2205155630.36,1063623743.02,54095652.24,1153705486.5,2.0846932423906095,0.3071516275658252,4965008468.98,0.06577699095086609,524312887.46,,3,616685196.86,3,1.1761778350471066,0.15417756975536312,,207663826.3,114896809.76,322560636.06,,0.08587549033424556,104.23636498463937,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,IGG,IGG Inc,主板,20150707,3.28,3756143165.0,3756143165.0,4040284.0,1.09,6.47,6.47,8009581.9145,7582696.25,原始初筛,cache,True
00316.HK,20251231,44177146665.6,43882077641.6,29912407929.6,8992984102.4,14264738736.0,1.476883665453233,0.1764789455697306,68337465827.2,-0.20892382092139306,10637969310.4,-0.46483029022685596,4,13992731204.8,4,1.3153573578295892,0.24705530223993266,,9477338710.4,,9477338710.4,,0.11725070983582453,104.14097729377876,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,东方海外国际,东方海外(国际)有限公司,主板,19920731,122.4,80829691553.0,80829691553.0,46037644.0,0.77,6.86,6.86,214665154.1615,194747398.6,补充宽筛,new,True
02192.HK,20251231,3720653000.0,2567134000.0,229909000.0,10109000.0,3490744000.0,16.183155074399,0.7200754549032445,642155000.0,0.26924417728277295,334341000.0,0.41776622800553787,4,134536000.0,4,0.4023915702830344,0.5786966001776629,,191136000.0,,191136000.0,,0.0394277959507734,103.62431942381626,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,医脉通,医脉通科技有限公司,主板,20210715,6.55,4847747519.0,4847747519.0,8830740.0,0.9,13.1,13.1,8531173.55,7583909.75,原始初筛,cache,True
01045.HK,20251231,2468680000.78,2468680000.78,703917281.24,74644810.46,1764762719.5400002,3.5070598017301777,0.7757189816605158,667562676.24,-0.0750200130024905,127708082.24,-0.14854942586040087,4,308799176.14,4,2.418008090981102,0.6782844856851873,,74120039.64,,74120039.64,,0.03258019961185759,103.07516124469527,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,亚太卫星,亚太卫星控股有限公司,主板,19961218,2.45,2275002625.0,2275002625.0,5051622.0,0.37,16.09,16.09,13572804.0015,12879782.625,原始初筛,cache,True
00697.HK,20251231,9097155066.300001,8970798201.18,3994630449.1,1842760282.6399999,5102524617.200001,2.2773458476865143,0.38022715699842785,1297759141.08,-0.03161570528467006,280153553.84,-0.30194026940385454,4,521044134.28,4,1.8598519531098874,1.2936467508350207,,1042592265.32,194712554.72,1237304820.04,,0.09220080829760363,103.06012622803769,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,首程控股,首程控股有限公司,主板,19910430,1.66,13419674327.0,13419674327.0,38063539.0,1.25,43.27,43.27,101078989.4155,92847087.6,补充宽筛,new,True
02489.HK,20251231,1092630000.0,1092630000.0,692330000.0,244796000.0,400300000.0,1.5781924804645184,0.24894278606965173,628798000.0,0.14543028267708547,110647000.0,0.09963295872535904,4,215860000.0,4,1.9508888627798313,0.16636691460229378,,79738000.0,,79738000.0,,0.04958830845771144,102.87040886430749,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,集海黄金,集海黄金集团有限公司,主板,20231222,0.67,1608000000.0,1608000000.0,608150.0,1.02,11.92,11.92,3312557.0,2585875.0,原始初筛,cache,True
01530.HK,20251231,19586398000.0,15728733000.0,5814179000.0,2617850000.0,13772219000.0,3.3687297897089166,0.3476121558724545,17695749000.0,0.37107318647806586,8482164000.0,0.6420675356353016,4,9668867000.0,4,1.139905689161398,0.0576239742593989,,559822000.0,,559822000.0,,0.014129962087070298,102.22854094225876,现金类资产>总负债;近年盈利稳定;经营现金流稳定,三生制药,三生制药,主板,20150611,15.61,39619497671.0,39619497671.0,164099460.0,1.32,4.22,4.22,623589411.22,555455992.755,补充宽筛,new,True
06626.HK,20251231,3526298000.0,3526298000.0,3322353000.0,91048000.0,203945000.0,1.0613857106695164,0.0838043901006082,3901890000.0,0.16210676340964492,273690000.0,-0.13033080728180946,4,508724000.0,4,1.8587599108480397,0.38036829990134824,,247191000.0,24016000.0,271207000.0,,0.11144346380649511,101.5778957179415,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,越秀服务,越秀服务集团有限公司,主板,20210628,1.62,2433583727.0,2433583727.0,167147.0,0.63,8.03,8.03,2257512.8375,1841594.96,原始初筛,cache,True
06618.HK,20251231,46972772000.0,46471399000.0,21513391000.0,636017000.0,25459381000.0,2.1834201776930473,0.23639283970112046,73441487000.0,0.16259783365803093,5375405000.0,1.4182574598381388,4,10173949000.0,4,1.8926851093080428,0.1431730260324571,,,,0.0,,0.0,101.20568999729278,现金类资产>总负债;近年盈利稳定;经营现金流稳定,京东健康,京东健康股份有限公司,主板,20201208,33.54,107699459223.0,107699459223.0,237343721.0,1.62,18.1,18.1,435019460.4535,408202709.275,补充宽筛,new,True
02156.HK,20251231,3414435000.0,3414435000.0,2511154000.0,121112000.0,903281000.0,1.3597075288891083,0.24481470557615953,3880549000.0,0.19212738634430715,358909000.0,0.13232631471392975,4,598938000.0,4,1.6687739789194476,0.023457199457244036,,209717000.0,,209717000.0,,0.056839240069607846,101.15877456225212,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,建发物业,建发物业管理集团有限公司,主板,20201231,2.62,3689651722.0,3689651722.0,1708310.0,1.66,9.29,9.29,5321858.3695,3546869.3200000003,原始初筛,cache,True
01579.HK,20251231,2152708000.0,2139007000.0,994787000.0,116570000.0,1157921000.0,2.1639888740001627,0.08565411661945259,6612566000.0,0.02463379639002161,853964000.0,0.04796735804660046,4,986438000.0,4,1.1551283192265716,0.15921865558735496,,695545000.0,,695545000.0,,0.05145108564753308,101.0955414078675,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,颐海国际,颐海国际控股有限公司,主板,20160713,13.04,13518568000.0,13518568000.0,14252465.0,2.56,14.3,14.3,45102270.0635,35453253.5,补充宽筛,new,True
01126.HK,20251231,1623999495.42,1623999495.42,1212310916.2,109695165.78,411688579.22,1.3395899300407537,0.09429899123277935,5396160535.98,-0.01142988252724464,625844750.88,0.00651939610955643,4,776423266.74,4,1.2406004294967268,0.1654890143511944,,397382477.64,,397382477.64,,0.09102211882105582,100.9973614327254,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,德林国际,德林国际有限公司,主板,20020207,6.45,4365779250.0,4365779250.0,1026690.0,1.04,6.3,6.3,4825106.3755,3744791.75,原始初筛,cache,True
01837.HK,20251231,1198555000.0,1196907000.0,382501000.0,11976000.0,816054000.0,3.133468932107367,0.2762077119197978,2525591000.0,0.13681418264813616,265685000.0,0.3164193699693625,4,235990000.0,4,0.8882323051734197,0.08285751924271223,,79864000.0,,79864000.0,,0.027031363984200474,100.96868819583896,现金类资产>总负债;近年盈利稳定;经营现金流稳定,五谷磨房,五谷磨房食品国际控股有限公司,主板,20181212,1.35,2954493900.0,2954493900.0,387020.0,1.57,10.04,10.04,2897419.605,2496840.0,原始初筛,cache,True
02510.HK,20251231,3413789756.8,3413789756.8,2377554859.2,1052014553.5999999,1036234897.6000004,1.435840583694743,0.0801999632129694,9030342174.4,-0.19040651310647871,2311779348.8,-0.32400668144448075,4,3529476776.0,4,1.5267360087077873,0.3664202906041636,,1394422545.6,,1394422545.6,,0.1079220909462402,100.84166815530766,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,德翔海运,德翔海运有限公司,主板,20241101,7.76,12920640560.0,12920640560.0,6165247.0,0.78,5.05,5.05,29310852.0435,26158788.0,原始初筛,cache,True
00667.HK,20251231,5255588000.0,2567734000.0,4070734000.0,1491851000.0,1184854000.0,1.291066426840958,0.13801944022967172,4615903000.0,0.06520902631230219,756091000.0,0.27182768077834796,4,1555813000.0,4,2.05770601686834,0.15326594285608477,,443322000.0,,443322000.0,,0.051641007484043204,100.5371712733189,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中国东方教育,中国东方教育控股有限公司,主板,20190612,3.87,8584689215.0,8584689215.0,19401452.0,1.26,10.26,10.26,21837720.2755,17158028.5,原始初筛,cache,True
00640.HK,20260331,375564548.4,375564548.4,211334965.45,5343613.4,164229582.95,1.7771055896988106,0.2125917948601379,762477985.94,-0.007425455622491528,111559765.14,0.06766422886125123,4,126224962.88,3,1.1314559753832052,0.12971283134058414,,54004592.96,,54004592.96,,0.06990782745611039,100.21009597337756,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,星谦发展,星谦发展控股有限公司,主板,20100812,2.49,772511390.0,772511390.0,224100.0,1.12,6.75,6.75,253469.47368421053,220920.0,原始初筛,cache,True
08436.HK,20251231,182226441.44,179602587.34,24768098.84,5089644.7,157458342.6,7.357304354168186,0.9841146412499999,146030803.16,-0.07906106920510259,5935961.84,0.8750633270304093,4,4119586.42,4,0.6940048691418138,0.4548082775410834,,,,0.0,,0.0,99.84017388264151,现金类资产>总负债;近年盈利稳定;经营现金流稳定,德宝集团控股,德宝集团控股有限公司,创业板,20171027,0.4,160000000.0,160000000.0,25200.0,0.64,24.35,24.35,71125.0,53462.5,补充宽筛,new,True
02302.HK,20251231,819268410.66,819268410.66,115851513.3,2332114.04,703416897.36,7.071710911004561,0.34401565202902856,2248965413.24,0.4060489000048684,173761463.6,0.34001429695017293,4,259694717.62,4,1.494547250233912,0.04138683854870568,,,,0.0,,0.0,99.76427231075475,现金类资产>总负债;近年盈利稳定;经营现金流稳定,中核国际,中核国际有限公司,主板,20030106,4.18,2044723527.0,2044723527.0,2482380.0,2.35,10.63,10.63,3317781.1,2974479.0,补充宽筛,new,True
